city,timestamp,temperature,season
New York,2010-04-24,7.976489378900939,spring
New York,2010-04-25,2.362940578744741,spring
New York,2010-04-26,8.160911110144788,spring
New York,2010-04-27,21.422245480875674,spring
New York,2010-04-28,15.339495015887833,spring
New York,2010-04-29,10.87488197434845,spring
New York,2010-04-30,3.087971611269129,spring
New York,2010-05-01,7.69699478299903,spring
New York,2010-05-02,10.782148437356746,spring
New York,2010-05-03,9.441399442491822,spring
New York,2010-05-04,10.861822481711506,spring
New York,2010-05-05,4.804897533985502,spring
New York,2010-05-06,8.09655748032501,spring
New York,2010-05-07,8.188955150108809,spring
New York,2010-05-08,13.581369572319362,spring
New York,2010-05-09,9.45946504342463,spring
New York,2010-05-10,9.696900233339493,spring
New York,2010-05-11,-1.5984785286868721,spring
New York,2010-05-12,13.587026283612284,spring
New York,2010-05-13,9.79505087763062,spring
New York,2010-05-14,9.343980118067286,spring
New York,2010-05-15,8.56042495617012,spring
New York,2010-05-16,5.902434729940912,spring
New York,2010-05-17,11.393514921648196,spring
New York,2010-05-18,8.006731927043159,spring
New York,2010-05-19,17.826803204196104,spring
New York,2010-05-20,6.941999120155151,spring
New York,2010-05-21,7.725203909370988,spring
New York,2010-05-22,6.875048892890993,spring
New York,2010-05-23,5.921643333639898,spring
New York,2010-05-24,14.848155104340467,spring
New York,2010-05-25,13.833247344937615,spring
New York,2010-05-26,9.84838755529121,spring
New York,2010-05-27,16.540092530026456,spring
New York,2010-05-28,7.35753849150424,spring
New York,2010-05-29,7.167528936195364,spring
New York,2010-05-30,9.988536607369552,spring
New York,2010-05-31,20.627725059449432,spring
New York,2010-06-01,26.76710343182661,summer
New York,2010-06-02,27.82855049007575,summer
New York,2010-06-03,22.858202583586156,summer
New York,2010-06-04,25.311194330682248,summer
New York,2010-06-05,22.90691308865076,summer
New York,2010-06-06,18.499021067337594,summer
New York,2010-06-07,31.244220927989332,summer
New York,2010-06-08,17.49214103622655,summer
New York,2010-06-09,19.543508996296257,summer
New York,2010-06-10,23.715990062015887,summer
New York,2010-06-11,18.30037130882839,summer
New York,2010-06-12,24.451860423371553,summer
New York,2010-06-13,22.922125373758618,summer
New York,2010-06-14,32.69667812141112,summer
New York,2010-06-15,20.79785129540581,summer
New York,2010-06-16,25.91034363064621,summer
New York,2010-06-17,28.90548905898314,summer
New York,2010-06-18,30.339702525059398,summer
New York,2010-06-19,27.304108918640015,summer
New York,2010-06-20,25.95797181858494,summer
New York,2010-06-21,22.140677616064885,summer
New York,2010-06-22,24.91740342117347,summer
New York,2010-06-23,18.304883730399958,summer
New York,2010-06-24,22.08171652237729,summer
New York,2010-06-25,30.061369132930295,summer
New York,2010-06-26,28.31078015958041,summer
New York,2010-06-27,22.82976345704937,summer
New York,2010-06-28,28.433574694243113,summer
New York,2010-06-29,26.809585266352727,summer
New York,2010-06-30,27.30265371715602,summer
New York,2010-07-01,25.73849749095774,summer
New York,2010-07-02,26.595001797232403,summer
New York,2010-07-03,36.30635664134171,summer
New York,2010-07-04,25.800303358596484,summer
New York,2010-07-05,23.364270824090376,summer
New York,2010-07-06,23.39788315220557,summer
New York,2010-07-07,26.606016290249542,summer
New York,2010-07-08,18.111788942490655,summer
New York,2010-07-09,21.948478069930122,summer
New York,2010-07-10,34.89481021254099,summer
New York,2010-07-11,28.56569620238721,summer
New York,2010-07-12,31.13185071809724,summer
New York,2010-07-13,28.277349144908378,summer
New York,2010-07-14,25.785985325676414,summer
New York,2010-07-15,17.829956640719523,summer
New York,2010-07-16,38.57955903909132,summer
New York,2010-07-17,20.510643790657394,summer
New York,2010-07-18,16.634813441652607,summer
New York,2010-07-19,24.036464606193867,summer
New York,2010-07-20,26.363466075814728,summer
New York,2010-07-21,28.826021426338897,summer
New York,2010-07-22,31.950944137801116,summer
New York,2010-07-23,19.779442295479257,summer
New York,2010-07-24,17.478315420448897,summer
New York,2010-07-25,32.94921104054192,summer
New York,2010-07-26,33.65423568057791,summer
New York,2010-07-27,18.915559265255645,summer
New York,2010-07-28,19.35308106374869,summer
New York,2010-07-29,21.098116180486727,summer
New York,2010-07-30,23.745585852509407,summer
New York,2010-07-31,20.352131132166317,summer
New York,2010-08-01,21.208386627833313,summer
New York,2010-08-02,28.352072437560963,summer
New York,2010-08-03,25.943062463291458,summer
New York,2010-08-04,12.348662797818086,summer
New York,2010-08-05,21.20165918207434,summer
New York,2010-08-06,31.299903905057377,summer
New York,2010-08-07,23.11972880226045,summer
New York,2010-08-08,36.05855703446774,summer
New York,2010-08-09,29.09371634040503,summer
New York,2010-08-10,25.709624872273324,summer
New York,2010-08-11,30.254445675875605,summer
New York,2010-08-12,38.00469200948794,summer
New York,2010-08-13,25.164301286047117,summer
New York,2010-08-14,22.719819857400264,summer
New York,2010-08-15,35.16967126778168,summer
New York,2010-08-16,30.896444603796148,summer
New York,2010-08-17,32.0344043214793,summer
New York,2010-08-18,25.361186316953532,summer
New York,2010-08-19,18.861601031527005,summer
New York,2010-08-20,24.557863509776926,summer
New York,2010-08-21,21.362065791612956,summer
New York,2010-08-22,20.19338543280385,summer
New York,2010-08-23,15.933543194368486,summer
New York,2010-08-24,41.320121836444585,summer
New York,2010-08-25,32.445926197820356,summer
New York,2010-08-26,33.740688009979074,summer
New York,2010-08-27,27.542479074259237,summer
New York,2010-08-28,27.628172278404357,summer
New York,2010-08-29,27.70489942135023,summer
New York,2010-08-30,30.15506463392414,summer
New York,2010-08-31,25.63389791816959,summer
New York,2010-09-01,13.379987887083368,autumn
New York,2010-09-02,17.490806175980005,autumn
New York,2010-09-03,20.187211814242,autumn
New York,2010-09-04,4.720301142115753,autumn
New York,2010-09-05,19.890718148050027,autumn
New York,2010-09-06,23.006112104717026,autumn
New York,2010-09-07,12.168670671991169,autumn
New York,2010-09-08,6.064024810735917,autumn
New York,2010-09-09,10.27644205918238,autumn
New York,2010-09-10,17.741069534950128,autumn
New York,2010-09-11,19.91503202316068,autumn
New York,2010-09-12,3.86134598943036,autumn
New York,2010-09-13,16.939941880200166,autumn
New York,2010-09-14,18.341015538972123,autumn
New York,2010-09-15,20.083950352352154,autumn
New York,2010-09-16,12.869904860521244,autumn
New York,2010-09-17,3.426415073454205,autumn
New York,2010-09-18,12.874267982467096,autumn
New York,2010-09-19,10.334694396305183,autumn
New York,2010-09-20,15.903595228711083,autumn
New York,2010-09-21,13.823500260569414,autumn
New York,2010-09-22,21.479474804461553,autumn
New York,2010-09-23,19.321465878370482,autumn
New York,2010-09-24,14.981944364481476,autumn
New York,2010-09-25,11.00074199201272,autumn
New York,2010-09-26,16.808895205175705,autumn
New York,2010-09-27,25.357892182635297,autumn
New York,2010-09-28,18.06883029556432,autumn
New York,2010-09-29,13.823767958600492,autumn
New York,2010-09-30,11.182396957547732,autumn
New York,2010-10-01,14.821344026780528,autumn
New York,2010-10-02,8.47737462427732,autumn
New York,2010-10-03,11.143541789771701,autumn
New York,2010-10-04,13.830643919354298,autumn
New York,2010-10-05,9.723760177030126,autumn
New York,2010-10-06,12.226341931341317,autumn
New York,2010-10-07,14.452845852414105,autumn
New York,2010-10-08,9.131219603877923,autumn
New York,2010-10-09,16.7865178722227,autumn
New York,2010-10-10,8.877707828256309,autumn
New York,2010-10-11,14.838163714993028,autumn
New York,2010-10-12,15.240181688286201,autumn
New York,2010-10-13,14.71487868833118,autumn
New York,2010-10-14,16.78162635076428,autumn
New York,2010-10-15,20.496050665155224,autumn
New York,2010-10-16,14.675439133949542,autumn
New York,2010-10-17,7.711995673323208,autumn
New York,2010-10-18,19.44535521126523,autumn
New York,2010-10-19,14.778435694807573,autumn
New York,2010-10-20,13.930222288573969,autumn
New York,2010-10-21,11.725218352353739,autumn
New York,2010-10-22,17.39926253253629,autumn
New York,2010-10-23,17.991303245737086,autumn
New York,2010-10-24,15.909456514578698,autumn
New York,2010-10-25,18.454712257790398,autumn
New York,2010-10-26,16.22038086951546,autumn
New York,2010-10-27,13.073729162592398,autumn
New York,2010-10-28,10.97713664619829,autumn
New York,2010-10-29,2.1996104733617106,autumn
New York,2010-10-30,17.10006628249778,autumn
New York,2010-10-31,11.379382257741451,autumn
New York,2010-11-01,10.178650770073293,autumn
New York,2010-11-02,12.255616194079906,autumn
New York,2010-11-03,16.913714708533675,autumn
New York,2010-11-04,13.818229664111232,autumn
New York,2010-11-05,17.772230543922344,autumn
New York,2010-11-06,10.98332179385049,autumn
New York,2010-11-07,4.350360318681677,autumn
New York,2010-11-08,20.55554495588051,autumn
New York,2010-11-09,19.085370617791767,autumn
New York,2010-11-10,9.918562774483203,autumn
New York,2010-11-11,21.52027180127858,autumn
New York,2010-11-12,25.326099772486927,autumn
New York,2010-11-13,10.53368888583583,autumn
New York,2010-11-14,19.736223940114037,autumn
New York,2010-11-15,19.161533667105566,autumn
New York,2010-11-16,18.849270706510836,autumn
New York,2010-11-17,15.64794748252791,autumn
New York,2010-11-18,24.813961682290866,autumn
New York,2010-11-19,15.016149806246357,autumn
New York,2010-11-20,18.16427176028411,autumn
New York,2010-11-21,18.80885879179961,autumn
New York,2010-11-22,11.57814867346233,autumn
New York,2010-11-23,19.88486588931524,autumn
New York,2010-11-24,17.810043045551524,autumn
New York,2010-11-25,18.250858139692134,autumn
New York,2010-11-26,18.76380154805355,autumn
New York,2010-11-27,10.729064302955912,autumn
New York,2010-11-28,17.525357328342167,autumn
New York,2010-11-29,18.74432966758916,autumn
New York,2010-11-30,14.085569726059312,autumn
New York,2010-12-01,-1.7508297000317576,winter
New York,2010-12-02,2.85133225969062,winter
New York,2010-12-03,6.152195395147366,winter
New York,2010-12-04,6.966840529930822,winter
New York,2010-12-05,2.151176288769568,winter
New York,2010-12-06,-3.701670322842207,winter
New York,2010-12-07,5.582641254157767,winter
New York,2010-12-08,3.2997418896241513,winter
New York,2010-12-09,7.718446746258811,winter
New York,2010-12-10,-0.48194634415541404,winter
New York,2010-12-11,-2.558536017046093,winter
New York,2010-12-12,-2.0910240772984627,winter
New York,2010-12-13,-8.541195365906457,winter
New York,2010-12-14,-2.2414079072732465,winter
New York,2010-12-15,1.47068077239876,winter
New York,2010-12-16,3.162976898685124,winter
New York,2010-12-17,0.6786411451684939,winter
New York,2010-12-18,2.74122312071519,winter
New York,2010-12-19,1.8513417121321778,winter
New York,2010-12-20,5.508066749336521,winter
New York,2010-12-21,9.13484469769099,winter
New York,2010-12-22,5.53968326858665,winter
New York,2010-12-23,-5.267549783955897,winter
New York,2010-12-24,9.871792797001328,winter
New York,2010-12-25,-1.1193138311799227,winter
New York,2010-12-26,4.69165673591898,winter
New York,2010-12-27,-3.0273453632762113,winter
New York,2010-12-28,1.0132280583632016,winter
New York,2010-12-29,-4.438707274246051,winter
New York,2010-12-30,-1.9409729636570208,winter
New York,2010-12-31,-1.2237539507251876,winter
New York,2011-01-01,0.7581688606574845,winter
New York,2011-01-02,-4.003473333789404,winter
New York,2011-01-03,3.958560281625487,winter
New York,2011-01-04,-5.149781483456872,winter
New York,2011-01-05,-3.669270803359532,winter
New York,2011-01-06,1.9933028137237843,winter
New York,2011-01-07,-1.3516170103311818,winter
New York,2011-01-08,-2.4536804477924865,winter
New York,2011-01-09,-0.354149700453645,winter
New York,2011-01-10,-2.5806955521774375,winter
New York,2011-01-11,8.71449544614124,winter
New York,2011-01-12,2.830929270040363,winter
New York,2011-01-13,-4.965106653135331,winter
New York,2011-01-14,-0.7919086712729346,winter
New York,2011-01-15,-4.233825245524448,winter
New York,2011-01-16,7.28646370197649,winter
New York,2011-01-17,-4.4118917080514946,winter
New York,2011-01-18,4.778969349587237,winter
New York,2011-01-19,18.2052155776244,winter
New York,2011-01-20,-0.15410592795329647,winter
New York,2011-01-21,6.13954700203382,winter
New York,2011-01-22,2.8105695450717327,winter
New York,2011-01-23,2.1907896695208677,winter
New York,2011-01-24,2.4972753573988764,winter
New York,2011-01-25,-1.0401288283334829,winter
New York,2011-01-26,3.41140303515958,winter
New York,2011-01-27,-2.098279161643759,winter
New York,2011-01-28,2.8454880835842626,winter
New York,2011-01-29,0.23884075700145016,winter
New York,2011-01-30,-0.9919159431559512,winter
New York,2011-01-31,0.38099730109305474,winter
New York,2011-02-01,5.477231671200007,winter
New York,2011-02-02,-4.203752282846615,winter
New York,2011-02-03,-2.047266143969614,winter
New York,2011-02-04,5.838539424738638,winter
New York,2011-02-05,0.5030468723134484,winter
New York,2011-02-06,1.7297336287679164,winter
New York,2011-02-07,-1.2895801976303427,winter
New York,2011-02-08,-4.12136272123373,winter
New York,2011-02-09,5.38819264948695,winter
New York,2011-02-10,-2.3563764775787566,winter
New York,2011-02-11,-1.248017813110654,winter
New York,2011-02-12,1.3936447559557006,winter
New York,2011-02-13,-3.486726388776233,winter
New York,2011-02-14,-3.5596762130332937,winter
New York,2011-02-15,-1.7798464484581369,winter
New York,2011-02-16,1.03822808484237,winter
New York,2011-02-17,2.7544721457131867,winter
New York,2011-02-18,8.108136339367572,winter
New York,2011-02-19,5.523982830941911,winter
New York,2011-02-20,-0.632689105410797,winter
New York,2011-02-21,5.193652070843301,winter
New York,2011-02-22,-5.760612526414351,winter
New York,2011-02-23,-2.3594008861331868,winter
New York,2011-02-24,-3.3487768382108536,winter
New York,2011-02-25,-3.1605500889340963,winter
New York,2011-02-26,-7.4676422767591895,winter
New York,2011-02-27,3.372423510454748,winter
New York,2011-02-28,-8.23166047689845,winter
New York,2011-03-01,4.967507152624639,spring
New York,2011-03-02,3.569537708258169,spring
New York,2011-03-03,12.892179643783166,spring
New York,2011-03-04,14.615751290069737,spring
New York,2011-03-05,14.219444433530361,spring
New York,2011-03-06,14.020317865110108,spring
New York,2011-03-07,20.25776262131535,spring
New York,2011-03-08,9.859280880665109,spring
New York,2011-03-09,10.928130474861758,spring
New York,2011-03-10,17.760346254227432,spring
New York,2011-03-11,-0.8157935537372829,spring
New York,2011-03-12,11.162167963123482,spring
New York,2011-03-13,20.322840562860918,spring
New York,2011-03-14,12.287232972302892,spring
New York,2011-03-15,10.630860867136217,spring
New York,2011-03-16,8.014180401829366,spring
New York,2011-03-17,4.264161454137972,spring
New York,2011-03-18,8.332442449734192,spring
New York,2011-03-19,7.7725427784839916,spring
New York,2011-03-20,4.888605611263616,spring
New York,2011-03-21,15.207461511218305,spring
New York,2011-03-22,12.254303701092596,spring
New York,2011-03-23,13.800114195982909,spring
New York,2011-03-24,5.318741336396317,spring
New York,2011-03-25,8.52412619411735,spring
New York,2011-03-26,8.91834503933762,spring
New York,2011-03-27,6.4857988565546965,spring
New York,2011-03-28,12.571698246368253,spring
New York,2011-03-29,-1.8161520322261637,spring
New York,2011-03-30,16.66240822500172,spring
New York,2011-03-31,8.284728688680635,spring
New York,2011-04-01,17.75093224342768,spring
New York,2011-04-02,11.356006178635226,spring
New York,2011-04-03,9.562894508350228,spring
New York,2011-04-04,1.0745482634647434,spring
New York,2011-04-05,1.9623021001456067,spring
New York,2011-04-06,13.37537468484524,spring
New York,2011-04-07,13.751941784227999,spring
New York,2011-04-08,4.936383670872038,spring
New York,2011-04-09,11.740350305542087,spring
New York,2011-04-10,9.462344880480734,spring
New York,2011-04-11,7.363966351449357,spring
New York,2011-04-12,10.876577800585771,spring
New York,2011-04-13,12.526888040124955,spring
New York,2011-04-14,10.148081693442748,spring
New York,2011-04-15,19.610975593136978,spring
New York,2011-04-16,23.424016188286977,spring
New York,2011-04-17,10.428121753021024,spring
New York,2011-04-18,14.545109670527438,spring
New York,2011-04-19,15.780475755829436,spring
New York,2011-04-20,7.252101053083351,spring
New York,2011-04-21,9.842921816994814,spring
New York,2011-04-22,12.947429422597622,spring
New York,2011-04-23,12.457640846973838,spring
New York,2011-04-24,6.715323325784416,spring
New York,2011-04-25,13.139431555547642,spring
New York,2011-04-26,-0.48077839177334525,spring
New York,2011-04-27,3.859056628913428,spring
New York,2011-04-28,14.292324233347928,spring
New York,2011-04-29,8.58808360720769,spring
New York,2011-04-30,8.728492285283133,spring
New York,2011-05-01,15.024170286474519,spring
New York,2011-05-02,10.254859442385465,spring
New York,2011-05-03,19.910735840517336,spring
New York,2011-05-04,1.126094263834597,spring
New York,2011-05-05,8.384909440466496,spring
New York,2011-05-06,12.317935239498393,spring
New York,2011-05-07,10.035494759637382,spring
New York,2011-05-08,17.941809074468683,spring
New York,2011-05-09,8.868804749037626,spring
New York,2011-05-10,9.419643707092483,spring
New York,2011-05-11,8.13540985210864,spring
New York,2011-05-12,5.610779789460229,spring
New York,2011-05-13,7.6683659473736565,spring
New York,2011-05-14,14.62459882231277,spring
New York,2011-05-15,17.86607422305943,spring
New York,2011-05-16,11.995433785588586,spring
New York,2011-05-17,7.98891436260536,spring
New York,2011-05-18,7.277081632108537,spring
New York,2011-05-19,13.150964326644875,spring
New York,2011-05-20,15.715664899357378,spring
New York,2011-05-21,18.867530951949085,spring
New York,2011-05-22,2.5495903024971076,spring
New York,2011-05-23,8.089315718206016,spring
New York,2011-05-24,11.591125243912073,spring
New York,2011-05-25,16.637669368637987,spring
New York,2011-05-26,8.920608131809281,spring
New York,2011-05-27,9.004552194517553,spring
New York,2011-05-28,12.796829539034455,spring
New York,2011-05-29,9.195935844141806,spring
New York,2011-05-30,9.051725879187655,spring
New York,2011-05-31,5.434074745778734,spring
New York,2011-06-01,23.411648392910077,summer
New York,2011-06-02,29.317234253383315,summer
New York,2011-06-03,18.87183507958173,summer
New York,2011-06-04,26.065239237012435,summer
New York,2011-06-05,22.27238881869164,summer
New York,2011-06-06,25.856130219740216,summer
New York,2011-06-07,23.876850561510594,summer
New York,2011-06-08,19.197781975015356,summer
New York,2011-06-09,26.20824575692608,summer
New York,2011-06-10,14.323928570306437,summer
New York,2011-06-11,23.015989492075395,summer
New York,2011-06-12,21.985516277850365,summer
New York,2011-06-13,36.02693922769514,summer
New York,2011-06-14,23.183593159225698,summer
New York,2011-06-15,26.52811260228913,summer
New York,2011-06-16,25.846526343588156,summer
New York,2011-06-17,31.23005766530509,summer
New York,2011-06-18,23.808329251483443,summer
New York,2011-06-19,24.053889559782302,summer
New York,2011-06-20,29.270238175479793,summer
New York,2011-06-21,25.124047948696848,summer
New York,2011-06-22,18.72181100895667,summer
New York,2011-06-23,31.509419519882215,summer
New York,2011-06-24,23.28708495705442,summer
New York,2011-06-25,33.56713412360657,summer
New York,2011-06-26,23.95828522026207,summer
New York,2011-06-27,21.509673899926092,summer
New York,2011-06-28,33.30524863937245,summer
New York,2011-06-29,22.994718573265853,summer
New York,2011-06-30,24.387781489670637,summer
New York,2011-07-01,17.720167546808845,summer
New York,2011-07-02,32.39434596841393,summer
New York,2011-07-03,32.35268076390915,summer
New York,2011-07-04,21.300724562405517,summer
New York,2011-07-05,29.86024142932736,summer
New York,2011-07-06,29.191136992884104,summer
New York,2011-07-07,35.6805566331594,summer
New York,2011-07-08,17.00202948475731,summer
New York,2011-07-09,20.972229066980393,summer
New York,2011-07-10,18.475191484702627,summer
New York,2011-07-11,27.104827084082537,summer
New York,2011-07-12,14.653414071774504,summer
New York,2011-07-13,15.704276784262909,summer
New York,2011-07-14,17.996397481607033,summer
New York,2011-07-15,32.030928780298204,summer
New York,2011-07-16,31.961074669974323,summer
New York,2011-07-17,17.977287674382367,summer
New York,2011-07-18,19.153255815392022,summer
New York,2011-07-19,17.680144542070618,summer
New York,2011-07-20,25.31938289086554,summer
New York,2011-07-21,31.041811171882237,summer
New York,2011-07-22,23.31727659305108,summer
New York,2011-07-23,29.588128397228772,summer
New York,2011-07-24,17.18282169595997,summer
New York,2011-07-25,27.504757589084885,summer
New York,2011-07-26,15.187427290328474,summer
New York,2011-07-27,29.92142062712422,summer
New York,2011-07-28,19.89586774785005,summer
New York,2011-07-29,18.328998981202595,summer
New York,2011-07-30,24.82499418455528,summer
New York,2011-07-31,24.179160742132808,summer
New York,2011-08-01,24.427460194962034,summer
New York,2011-08-02,22.465173606902823,summer
New York,2011-08-03,29.183131494840637,summer
New York,2011-08-04,31.695542111320393,summer
New York,2011-08-05,21.6452074431089,summer
New York,2011-08-06,25.05325495062488,summer
New York,2011-08-07,24.819958461243708,summer
New York,2011-08-08,27.984155035170552,summer
New York,2011-08-09,19.656118066205845,summer
New York,2011-08-10,25.355907991742217,summer
New York,2011-08-11,27.293441189872322,summer
New York,2011-08-12,23.282625701211533,summer
New York,2011-08-13,28.24256394178793,summer
New York,2011-08-14,26.420403372635505,summer
New York,2011-08-15,20.279244016023938,summer
New York,2011-08-16,22.947628050985657,summer
New York,2011-08-17,18.70064408862637,summer
New York,2011-08-18,22.147080301686017,summer
New York,2011-08-19,21.525415181295866,summer
New York,2011-08-20,20.128222226911788,summer
New York,2011-08-21,26.612879388142268,summer
New York,2011-08-22,21.8162068131252,summer
New York,2011-08-23,24.131469670041817,summer
New York,2011-08-24,40.81133916463384,summer
New York,2011-08-25,23.14062358797014,summer
New York,2011-08-26,26.14951696992244,summer
New York,2011-08-27,30.034009011937133,summer
New York,2011-08-28,31.527027708679533,summer
New York,2011-08-29,28.25090721707072,summer
New York,2011-08-30,21.46413186077179,summer
New York,2011-08-31,24.52729518259555,summer
New York,2011-09-01,7.392510506717204,autumn
New York,2011-09-02,11.627083977696515,autumn
New York,2011-09-03,21.075106116100223,autumn
New York,2011-09-04,14.609813846475628,autumn
New York,2011-09-05,15.342387332646398,autumn
New York,2011-09-06,17.329766692802288,autumn
New York,2011-09-07,18.57413195670587,autumn
New York,2011-09-08,15.58533291474153,autumn
New York,2011-09-09,18.81504196463243,autumn
New York,2011-09-10,11.76391753834532,autumn
New York,2011-09-11,6.455750308985763,autumn
New York,2011-09-12,12.343831506520672,autumn
New York,2011-09-13,18.602075039352865,autumn
New York,2011-09-14,20.167883497549365,autumn
New York,2011-09-15,21.75541496352051,autumn
New York,2011-09-16,16.61839479867613,autumn
New York,2011-09-17,16.69229420536179,autumn
New York,2011-09-18,16.378883688109557,autumn
New York,2011-09-19,9.680024309983926,autumn
New York,2011-09-20,8.369707616010391,autumn
New York,2011-09-21,15.053986216230225,autumn
New York,2011-09-22,15.812018503542909,autumn
New York,2011-09-23,8.280888112979513,autumn
New York,2011-09-24,20.899719204908116,autumn
New York,2011-09-25,15.633679897750207,autumn
New York,2011-09-26,18.87284020788387,autumn
New York,2011-09-27,6.902527717131777,autumn
New York,2011-09-28,15.98044897224276,autumn
New York,2011-09-29,22.427187838077884,autumn
New York,2011-09-30,21.90865498911316,autumn
New York,2011-10-01,15.25450993734608,autumn
New York,2011-10-02,7.860313470491061,autumn
New York,2011-10-03,12.740993086497765,autumn
New York,2011-10-04,9.46043605836518,autumn
New York,2011-10-05,6.303611453286649,autumn
New York,2011-10-06,18.234104036661062,autumn
New York,2011-10-07,25.765566664735946,autumn
New York,2011-10-08,12.74789819522034,autumn
New York,2011-10-09,15.788023396228631,autumn
New York,2011-10-10,14.329473844909469,autumn
New York,2011-10-11,17.262307205324827,autumn
New York,2011-10-12,12.046687419517662,autumn
New York,2011-10-13,10.790481679783428,autumn
